reservation_id,customer_id,nombre_cliente,email,pais,restaurant_id,date_id,channel_id,guests,total_spent,status
R2372,C1434,Anthony Williams,hendersonkathleen@yahoo.com,Luxembourg,REST002,D20250818,CH2,5,308.73,Confirmada
R2866,C1844,Bradley Gonzalez,kdodson@patterson.biz,Azerbaijan,REST003,D20250823,CH2,1,81.51,Confirmada
R1190,C1056,Bruce Vasquez,williamstristan@hotmail.com,Rwanda,REST001,D20250820,CH1,5,0.0,No Show
R2962,C1513,Edward Peck,monicamahoney@bolton.com,Mauritania,REST002,D20250810,CH3,3,0.0,Cancelada
R2601,C1579,Christina Ramirez,michael81@hotmail.com,Brunei Darussalam,REST002,D20250812,CH2,1,85.54,Confirmada
R1658,C1474,Tommy Lopez,wilsondeanna@yahoo.com,Japan,REST004,D20250824,CH2,5,130.99,Confirmada
R0116,C1194,Dawn Shaw,krystalschmidt@yahoo.com,Cote d'Ivoire,REST003,D20250812,CH3,4,467.15,Confirmada
R1406,C1243,Mr. Michael West,john97@gmail.com,Netherlands Antilles,REST004,D20250818,CH3,3,447.92,Confirmada
R1512,C1810,Kimberly Mcfarland,wsherman@santiago.com,Latvia,REST004,D20250824,CH1,3,0.0,Cancelada
R2493,C1789,Crystal Black,laurenmiller@yahoo.com,Singapore,REST003,D20250823,CH3,5,623.25,Confirmada
R2798,C1154,Larry Glass,briannabean@yahoo.com,Bolivia,REST004,D20250814,CH3,5,0.0,Cancelada
R2949,C1218,Joanne Shepard,joebrooks@yahoo.com,Bulgaria,REST001,D20250815,CH2,1,0.0,Cancelada
R1597,C1306,Laura Collins,randall98@gmail.com,Hungary,REST003,D20250811,CH2,1,0.0,Cancelada
R2890,C1557,Heidi Ballard,ygarcia@gmail.com,Liechtenstein,REST001,D20250817,CH2,5,273.6,Confirmada
R0673,C1457,Andrew Poole,janice19@ritter.info,Grenada,REST003,D20250812,CH1,3,0.0,Cancelada
R1432,C1327,Roy Edwards,kingdarrell@yahoo.com,Mauritania,REST001,D20250826,CH3,1,172.57,Confirmada
R2173,C1351,Connor Christian,johnsonnathan@hotmail.com,Belarus,REST004,D20250810,CH1,2,0.0,Cancelada
R0592,C1888,Matthew Weaver,colemedina@gmail.com,Somalia,REST004,D20250810,CH3,5,0.0,Cancelada
R1403,C1992,Denise Fisher,benjamingolden@hotmail.com,France,REST003,D20250811,CH3,1,284.82,Confirmada
R0889,C1929,Bonnie Ramos,justinalvarado@joseph-york.com,Canada,REST002,D20250825,CH3,1,70.62,Confirmada
R1755,C1021,Joshua Barnes,hkelley@yahoo.com,Maldives,REST002,D20250817,CH3,4,1047.21,Confirmada
R1367,C1002,Lucas Ho,brian43@yahoo.com,Djibouti,REST004,D20250821,CH2,1,145.1,Confirmada
R2397,C1688,Barbara Villarreal,beckysimpson@jennings-hahn.com,Croatia,REST003,D20250826,CH1,5,426.75,Confirmada
R0214,C1752,Debra Kim,pattonkathryn@yahoo.com,Antigua and Barbuda,REST002,D20250812,CH2,3,245.21,Confirmada
R2008,C1534,Kevin Becker,wpoole@wallace-armstrong.org,Ecuador,REST001,D20250819,CH1,4,182.19,Confirmada
R2149,C1226,Dawn Middleton,vdunn@cooper.com,Kuwait,REST002,D20250813,CH3,2,0.0,Cancelada
R0801,C1181,Valerie Thomas,jamesadkins@contreras-whitney.com,Papua New Guinea,REST003,D20250811,CH3,2,0.0,Cancelada
R2481,C1226,Dawn Middleton,vdunn@cooper.com,Kuwait,REST002,D20250813,CH2,1,0.0,No Show
R2440,C1547,Joseph Jones,rarellano@williams.org,Montserrat,REST003,D20250821,CH1,4,1065.72,Confirmada
R2284,C1287,Brian Herrera,rmcconnell@yahoo.com,Sweden,REST002,D20250810,CH1,2,0.0,Cancelada
R2663,C1213,Kevin Walter,cgriffin@hotmail.com,Macedonia,REST002,D20250816,CH1,1,243.99,Confirmada
R2712,C1747,Crystal Li,derrick90@gmail.com,Denmark,REST003,D20250811,CH1,5,451.13,Confirmada
R0274,C1256,Chelsea Simmons,marquezmitchell@yahoo.com,Mauritania,REST004,D20250814,CH2,5,1260.44,Confirmada
R0072,C1252,Theresa Williamson,jason39@barrett.com,Comoros,REST004,D20250827,CH1,5,628.16,Confirmada
R1790,C1855,Jon Hubbard,vfernandez@newman.org,Venezuela,REST003,D20250821,CH3,3,584.07,Confirmada
R1088,C1213,Kevin Walter,cgriffin@hotmail.com,Macedonia,REST001,D20250824,CH3,3,313.51,Confirmada
R0395,C1902,Mario Holland,markstokes@shaw.com,Brunei Darussalam,REST001,D20250812,CH2,4,120.64,Confirmada
R0584,C1562,Tyler Price,kelsey40@rose-eaton.com,United States Virgin Islands,REST002,D20250813,CH1,1,0.0,Cancelada
R2081,C1464,Alexandra Roberts,opotter@kennedy.com,Egypt,REST002,D20250815,CH1,4,440.35,Confirmada
R1981,C1794,Deanna Olson,jonesleroy@alvarez.com,Saint Helena,REST002,D20250816,CH2,3,230.23,Confirmada
R0501,C1663,Henry Thomas,karisingleton@yahoo.com,Chile,REST004,D20250812,CH2,5,1226.21,Confirmada
R2015,C1353,Richard Jones,kevin82@yahoo.com,Micronesia,REST001,D20250818,CH1,5,0.0,Cancelada
R2224,C1519,Martha Hernandez,julie95@yahoo.com,Solomon Islands,REST004,D20250814,CH3,5,0.0,Cancelada
R2980,C1168,Jason Andrews,leeanthony@santiago-ferguson.biz,Peru,REST004,D20250824,CH2,2,83.45,Confirmada
R2741,C1588,Breanna Fisher,mcguirealyssa@wright.org,Puerto Rico,REST003,D20250814,CH3,1,276.82,Confirmada
R2319,C1144,Heidi Stewart,fmalone@key.com,Zimbabwe,REST002,D20250826,CH2,2,0.0,No Show
R1260,C1549,Kari Martin,wmartinez@hotmail.com,Solomon Islands,REST004,D20250818,CH1,3,79.82,Confirmada
R1743,C1606,Dr. Leslie Peters,ericafowler@gmail.com,Iceland,REST002,D20250822,CH3,3,339.73,Confirmada
R0206,C1028,Robert Oconnell,collinserika@gmail.com,Swaziland,REST004,D20250826,CH3,3,0.0,No Show
R0734,C1967,Donald Hicks,burgesstimothy@yahoo.com,Djibouti,REST002,D20250825,CH2,1,0.0,No Show
R2503,C1084,Donna Avila,zwilson@gmail.com,Singapore,REST004,D20250812,CH3,2,0.0,Cancelada
R0527,C1981,Emily Smith,rileystephen@taylor-sanchez.com,Switzerland,REST001,D20250810,CH1,3,0.0,Cancelada
R1376,C1582,Daniel Foley,brian53@hotmail.com,Syrian Arab Republic,REST001,D20250824,CH3,1,252.75,Confirmada
R0899,C1486,Joseph Williamson,cbuchanan@hotmail.com,Estonia,REST002,D20250823,CH2,4,1173.75,Confirmada
R0378,C1821,April Allen,alisonluna@gmail.com,Germany,REST001,D20250817,CH2,3,616.96,Confirmada
R1727,C1179,Faith Henson,ydunn@gmail.com,Barbados,REST004,D20250825,CH2,2,0.0,Cancelada
R2683,C1445,Mary Hanna,williammoreno@smith.net,American Samoa,REST003,D20250811,CH2,3,215.63,Confirmada
R2723,C1726,Kim Goodman,tyler91@hotmail.com,Solomon Islands,REST002,D20250820,CH1,3,177.41,Confirmada
R0387,C1123,Kimberly Simpson,elizabeth62@yahoo.com,Bulgaria,REST004,D20250820,CH3,3,892.55,Confirmada
R0199,C1882,Angela Stewart,casey86@jones.info,France,REST002,D20250825,CH3,5,0.0,Cancelada
R1051,C1210,Stephen Jones,jasonmiller@meadows.net,Saint Lucia,REST001,D20250816,CH3,1,246.99,Confirmada
R0591,C1700,Richard Williams,vhowell@sanchez.com,Saint Helena,REST002,D20250813,CH2,1,0.0,No Show
R0520,C1623,George Rice,chaneymichael@morse-wallace.com,Nicaragua,REST004,D20250821,CH2,3,824.35,Confirmada
R2951,C1077,Rachel Daugherty,carlsonlisa@whitaker.com,Vietnam,REST004,D20250812,CH1,4,287.85,Confirmada
R0430,C1659,Ryan Roberts,marythomas@yahoo.com,Greece,REST002,D20250810,CH3,4,267.19,Confirmada
R1084,C1116,Megan Contreras,tfuentes@yahoo.com,Jersey,REST003,D20250819,CH3,5,1111.1,Confirmada
R0208,C1576,Erica Juarez,laurenwest@beard-campbell.com,Cocos (Keeling) Islands,REST001,D20250826,CH2,1,166.31,Confirmada
R0492,C1486,Joseph Williamson,cbuchanan@hotmail.com,Estonia,REST003,D20250814,CH2,5,0.0,Cancelada
R1610,C1885,Debra Thomas,juliesmith@hotmail.com,Ethiopia,REST001,D20250825,CH2,5,423.03,Confirmada
R2913,C1428,Chelsey Taylor,zmccarty@lutz.biz,Guam,REST004,D20250825,CH1,1,251.86,Confirmada
R0793,C1588,Breanna Fisher,mcguirealyssa@wright.org,Puerto Rico,REST001,D20250819,CH2,2,594.26,Confirmada
R2020,C1239,Jeffrey Odonnell,brianlang@hebert.com,Chad,REST002,D20250824,CH1,1,0.0,Cancelada
R1187,C1279,Michael Woodward,matthewlewis@barnett-chandler.com,San Marino,REST003,D20250827,CH1,5,1099.12,Confirmada
R1186,C1699,Cody Cherry,shermanaudrey@jenkins.com,Sao Tome and Principe,REST003,D20250827,CH1,2,385.06,Confirmada
R2182,C1621,Tina Lopez,marthacollins@becker-knight.info,Serbia,REST003,D20250817,CH3,3,0.0,No Show
R1341,C1000,Aaron Cox,crystal28@gmail.com,Korea,REST002,D20250817,CH2,2,109.68,Confirmada
R2233,C1622,Nicholas Gonzalez,jonesjoe@nguyen.info,Saint Vincent and the Grenadines,REST004,D20250817,CH3,3,0.0,No Show
R0084,C1912,Dr. Casey Jackson,reginald77@hotmail.com,British Virgin Islands,REST002,D20250815,CH3,4,1017.4,Confirmada
R2370,C1114,Larry Montoya,jknight@gmail.com,Pakistan,REST002,D20250826,CH2,5,275.53,Confirmada
R2227,C1242,Lynn Solomon,joshuaperez@gmail.com,Lao People's Democratic Republic,REST003,D20250812,CH1,5,1089.62,Confirmada
R0021,C1406,Michael Wang,robertlara@yahoo.com,Barbados,REST001,D20250816,CH1,4,0.0,No Show
R1379,C1208,Brittany Freeman,jonathansteele@yahoo.com,Iceland,REST001,D20250815,CH1,4,1081.48,Confirmada
R1559,C1965,Joseph Nelson,wrightalicia@peterson.com,Syrian Arab Republic,REST002,D20250824,CH1,3,551.62,Confirmada
R1939,C1756,Tracy Trujillo,palmerscott@wright-lopez.com,United States of America,REST004,D20250821,CH3,1,0.0,No Show
R2838,C1434,Anthony Williams,hendersonkathleen@yahoo.com,Luxembourg,REST002,D20250822,CH3,1,0.0,Cancelada
R1938,C1639,Thomas Clay,christophersanchez@gmail.com,Pakistan,REST004,D20250827,CH1,5,0.0,Cancelada
R0974,C1962,David Shaw,bgrant@hotmail.com,Antarctica (the territory South of 60 deg S),REST003,D20250813,CH1,2,253.07,Confirmada
R2790,C1810,Kimberly Mcfarland,wsherman@santiago.com,Latvia,REST001,D20250812,CH2,2,436.7,Confirmada
R0884,C1133,Tiffany Williams,migueljohnson@woodward-jordan.org,Syrian Arab Republic,REST004,D20250820,CH1,2,43.62,Confirmada
R1099,C1122,Angela Hodge,amanda48@hotmail.com,France,REST002,D20250810,CH2,3,632.0,Confirmada
R0157,C1105,Julie Haynes,hwilliams@jefferson.biz,Kuwait,REST004,D20250826,CH1,5,0.0,Cancelada
R2277,C1090,Jennifer Young,mariagreer@carter.net,Liechtenstein,REST003,D20250817,CH2,4,1046.62,Confirmada
R0887,C1507,Michael Gibson,hbaker@yahoo.com,Libyan Arab Jamahiriya,REST003,D20250820,CH2,1,26.32,Confirmada
R2999,C1726,Kim Goodman,tyler91@hotmail.com,Solomon Islands,REST001,D20250822,CH3,4,659.06,Confirmada
R1592,C1397,Tina Graham,thomasricardo@hotmail.com,Burundi,REST004,D20250817,CH3,2,0.0,No Show
R2479,C1597,Lisa Berry,robert03@dean.com,Aruba,REST002,D20250819,CH3,3,144.42,Confirmada
R2718,C1927,Megan Holmes,neiljohnson@hotmail.com,Myanmar,REST002,D20250813,CH3,5,0.0,No Show
R2535,C1206,James Aguilar,seanrodgers@thomas.com,Korea,REST004,D20250819,CH2,1,0.0,Cancelada
R2118,C1844,Bradley Gonzalez,kdodson@patterson.biz,Azerbaijan,REST003,D20250821,CH3,5,0.0,Cancelada
R1473,C1913,Michael Holt,patrickwong@wolf.com,Ireland,REST001,D20250816,CH3,5,897.28,Confirmada
R2649,C1259,Tiffany Medina,harrisamber@fritz.com,Holy See (Vatican City State),REST001,D20250811,CH3,1,144.77,Confirmada
R0459,C1583,Brian Frost,claytonmegan@sutton-fox.com,Costa Rica,REST001,D20250817,CH1,4,0.0,Cancelada
R2499,C1910,David Vasquez,robinberg@yahoo.com,Chad,REST003,D20250821,CH3,5,0.0,Cancelada
R0079,C1914,Brittany Odom,kathleen66@yahoo.com,Panama,REST003,D20250821,CH3,1,288.39,Confirmada
R2915,C1120,Dana Duran,travisdunn@ray.info,Cameroon,REST003,D20250821,CH2,3,478.59,Confirmada
R1057,C1343,Tiffany Carey,bryantmelissa@yahoo.com,Philippines,REST002,D20250820,CH1,3,371.62,Confirmada
R0907,C1154,Larry Glass,briannabean@yahoo.com,Bolivia,REST001,D20250819,CH3,5,0.0,Cancelada
R1564,C1639,Thomas Clay,christophersanchez@gmail.com,Pakistan,REST004,D20250821,CH1,4,0.0,No Show
R2427,C1168,Jason Andrews,leeanthony@santiago-ferguson.biz,Peru,REST004,D20250821,CH1,3,0.0,Cancelada
R2697,C1145,Johnny Collins,ochurch@hotmail.com,Cook Islands,REST001,D20250827,CH3,3,0.0,Cancelada
R0381,C1161,Tara Gordon,millersteve@hotmail.com,Bangladesh,REST002,D20250827,CH3,4,755.91,Confirmada
R0948,C1500,Barry Mayo,rgrant@crawford.com,Portugal,REST001,D20250815,CH2,1,63.62,Confirmada
R1713,C1367,Brittany Williams,clintonday@perez.info,Philippines,REST002,D20250813,CH3,1,92.38,Confirmada
R2757,C1873,Timothy Maxwell,rachelromero@guzman.com,Uganda,REST001,D20250823,CH3,3,474.88,Confirmada
R0716,C1910,David Vasquez,robinberg@yahoo.com,Chad,REST004,D20250822,CH1,1,148.33,Confirmada
R1914,C1599,Kimberly Lee,butlerchristina@clayton.com,Cote d'Ivoire,REST002,D20250817,CH1,5,0.0,No Show
R0687,C1779,Jennifer Copeland,danieljackson@gmail.com,French Southern Territories,REST004,D20250817,CH2,1,215.9,Confirmada
R2671,C1943,Megan Webb,alexander96@hotmail.com,Solomon Islands,REST003,D20250824,CH3,2,0.0,No Show
R1294,C1112,Rachel Allen,jasmine35@johnson.info,Belarus,REST002,D20250822,CH3,4,570.16,Confirmada
R0306,C1904,Andrew Mendez,pittsjoyce@randolph.com,Ghana,REST003,D20250818,CH2,5,0.0,Cancelada
R0210,C1963,Cynthia Arnold,ywhite@harris-williams.com,Kazakhstan,REST001,D20250821,CH1,1,129.66,Confirmada
R2012,C1924,Phillip Nunez,stacybarron@moore.com,Falkland Islands (Malvinas),REST004,D20250821,CH1,1,172.91,Confirmada
R2222,C1867,John Fitzgerald,vicki53@mendoza.biz,Cameroon,REST001,D20250811,CH2,1,52.59,Confirmada
R2976,C1397,Tina Graham,thomasricardo@hotmail.com,Burundi,REST001,D20250811,CH3,1,0.0,No Show
R1538,C1174,Brian Jimenez,coreyhenry@hotmail.com,Syrian Arab Republic,REST004,D20250810,CH2,4,671.61,Confirmada
R0886,C1883,Alicia Obrien,taylormoore@hotmail.com,Colombia,REST001,D20250822,CH3,2,0.0,Cancelada
R1860,C1265,Alfred Caldwell,cthomas@young.com,Anguilla,REST004,D20250826,CH2,3,120.94,Confirmada
R0918,C1334,Becky Taylor,olivia75@hotmail.com,Tuvalu,REST004,D20250824,CH3,2,536.37,Confirmada
R1887,C1785,Jason Lewis,thomas22@holmes-nelson.com,Albania,REST002,D20250826,CH1,2,165.81,Confirmada
R1661,C1456,Kevin Pearson,kimberly56@hotmail.com,Cote d'Ivoire,REST004,D20250824,CH2,1,143.63,Confirmada
R0192,C1060,Melody Medina,jamesgrimes@yahoo.com,Eritrea,REST001,D20250820,CH1,1,135.58,Confirmada
R1748,C1433,Craig Pacheco,rebecca28@hotmail.com,Sweden,REST001,D20250825,CH2,5,128.72,Confirmada
R2132,C1753,Elizabeth Allen,aprilharrison@thompson-murphy.com,Bolivia,REST002,D20250811,CH2,4,838.24,Confirmada
R1266,C1045,Sarah English DDS,lisa23@wilson.com,Guernsey,REST003,D20250817,CH1,2,336.54,Confirmada
R0484,C1488,Michael Hernandez,nicolasbaker@gmail.com,Botswana,REST001,D20250826,CH2,4,0.0,No Show
R0916,C1445,Mary Hanna,williammoreno@smith.net,American Samoa,REST004,D20250812,CH1,3,0.0,Cancelada
R2600,C1009,Gilbert Bates,ryan82@blanchard-holt.com,Comoros,REST002,D20250819,CH3,1,86.9,Confirmada
R0278,C1796,Trevor Phillips,xperez@gmail.com,Tuvalu,REST001,D20250810,CH3,5,0.0,No Show
R0989,C1196,Francis Lopez,smithjonathan@cruz.net,Montserrat,REST002,D20250811,CH2,5,1457.75,Confirmada
R1988,C1240,Sally Carter,bmcintosh@gmail.com,Estonia,REST001,D20250827,CH3,3,272.16,Confirmada
R1895,C1321,Janice Tucker,michaeltaylor@yahoo.com,Malawi,REST003,D20250824,CH1,3,0.0,Cancelada
R1870,C1910,David Vasquez,robinberg@yahoo.com,Chad,REST002,D20250816,CH1,5,0.0,No Show
R0572,C1279,Michael Woodward,matthewlewis@barnett-chandler.com,San Marino,REST002,D20250817,CH3,3,403.91,Confirmada
R0994,C1245,Heather Ayers,matthew12@hotmail.com,Togo,REST004,D20250821,CH3,1,226.4,Confirmada
R2796,C1973,Jose Lopez,gnguyen@hotmail.com,Antigua and Barbuda,REST001,D20250816,CH3,1,0.0,No Show
R2947,C1151,Theresa Johnson,jonesedward@gmail.com,Reunion,REST004,D20250816,CH1,4,433.98,Confirmada
R0586,C1637,Shelly Hoffman,fordalbert@day-kim.com,French Polynesia,REST001,D20250826,CH3,2,0.0,Cancelada
R2329,C1462,Gregory Anderson,sarah55@hotmail.com,Bahamas,REST003,D20250827,CH3,5,0.0,Cancelada
R2994,C1887,Jeremy Curry,smithmelissa@gmail.com,Lao People's Democratic Republic,REST003,D20250823,CH1,2,66.72,Confirmada
R1350,C1415,William Lewis,krista47@harrison.com,Indonesia,REST003,D20250811,CH1,5,0.0,Cancelada
R2901,C1918,Howard Scott,zcrawford@crawford-williams.com,Macedonia,REST004,D20250822,CH2,5,1113.24,Confirmada
R0675,C1949,Annette Moore,myates@hotmail.com,Bahrain,REST003,D20250820,CH3,3,0.0,Cancelada
R2591,C1717,Lauren Nichols,roberthoffman@jackson.com,Mexico,REST003,D20250815,CH3,5,0.0,No Show
R0856,C1432,Marissa Orr,bbrown@clark.com,Canada,REST003,D20250818,CH2,4,96.05,Confirmada
R0448,C1178,Mario Beck,mheath@yahoo.com,Saint Martin,REST001,D20250813,CH3,4,0.0,Cancelada
R1420,C1791,Jacob Ramsey,joseph77@hotmail.com,Costa Rica,REST004,D20250818,CH1,2,0.0,Cancelada
R2230,C1211,Megan Miller,tmeadows@gmail.com,Indonesia,REST002,D20250810,CH2,4,1056.21,Confirmada
R1617,C1148,Patrick Reeves,asoto@cantrell-montoya.info,Albania,REST003,D20250816,CH3,3,230.51,Confirmada
R2259,C1306,Laura Collins,randall98@gmail.com,Hungary,REST001,D20250810,CH3,2,580.48,Confirmada
R2822,C1779,Jennifer Copeland,danieljackson@gmail.com,French Southern Territories,REST004,D20250821,CH1,3,0.0,No Show
R2754,C1660,David Montoya,joshua53@gmail.com,British Indian Ocean Territory (Chagos Archipelago),REST002,D20250822,CH1,5,1474.25,Confirmada
R1717,C1012,Linda Willis,smithmary@smith-patterson.com,Panama,REST003,D20250824,CH2,4,215.27,Confirmada
R2672,C1977,James Mcclure,claudia02@cook.com,United States Minor Outlying Islands,REST002,D20250811,CH2,4,0.0,Cancelada
R1248,C1646,Zachary Harrell,fraziermelanie@hotmail.com,Azerbaijan,REST003,D20250820,CH3,4,0.0,Cancelada
R0295,C1776,Melissa Johnson,ecain@thomas.net,Namibia,REST002,D20250812,CH2,2,0.0,Cancelada
R0589,C1543,Natasha Garcia,oscarthompson@brown-hall.com,Honduras,REST003,D20250813,CH1,1,65.65,Confirmada
R1282,C1404,Melissa Mitchell,garciaerica@stewart-clements.info,Sierra Leone,REST001,D20250821,CH3,5,0.0,No Show
R1423,C1831,Shawn Singh,guy18@maddox-lee.com,Jersey,REST002,D20250825,CH1,2,0.0,Cancelada
R2350,C1598,Mr. Kyle Taylor MD,vturner@green.org,Taiwan,REST004,D20250810,CH3,5,0.0,Cancelada
R1427,C1458,Anthony Lee,callahanlynn@rios.org,Iran,REST002,D20250815,CH1,5,0.0,Cancelada
R2253,C1883,Alicia Obrien,taylormoore@hotmail.com,Colombia,REST004,D20250816,CH2,5,0.0,Cancelada
R0426,C1217,Mr. Jason Mitchell,gardnerrobert@edwards-shaw.info,Antigua and Barbuda,REST004,D20250810,CH2,2,103.25,Confirmada
R0535,C1118,Jermaine Williams,perezjennifer@clarke.com,Qatar,REST001,D20250825,CH2,4,933.79,Confirmada
R1055,C1708,Jesse Hardy,iyoung@morgan-young.com,Ireland,REST003,D20250821,CH1,4,0.0,No Show
R1865,C1377,Lauren Miller,angela72@gmail.com,Niue,REST004,D20250824,CH3,3,373.85,Confirmada
R2505,C1935,Michael Johnson,reynoldssharon@jackson-ballard.biz,Czech Republic,REST002,D20250823,CH1,1,164.58,Confirmada
R1426,C1675,Antonio Martin,sean29@yahoo.com,Netherlands,REST003,D20250824,CH2,3,523.96,Confirmada
R0133,C1605,David Bowman,patricia37@steele-huffman.com,Ecuador,REST002,D20250815,CH3,4,1172.08,Confirmada
R1838,C1128,Deborah Moss,lwhitaker@gmail.com,Uzbekistan,REST002,D20250825,CH3,3,0.0,Cancelada
R1826,C1553,Amber Sherman,brownvalerie@gmail.com,Denmark,REST001,D20250813,CH2,4,0.0,Cancelada
R0422,C1665,Richard Herrera,timothyjohnson@gmail.com,Cook Islands,REST001,D20250814,CH3,1,250.43,Confirmada
R2659,C1530,Anthony Schultz,justin95@hotmail.com,Bhutan,REST004,D20250818,CH1,1,150.76,Confirmada
R2029,C1601,Katie Hess,luishenson@sampson.net,Libyan Arab Jamahiriya,REST002,D20250810,CH1,2,0.0,No Show
R2990,C1796,Trevor Phillips,xperez@gmail.com,Tuvalu,REST004,D20250813,CH3,4,536.45,Confirmada
R1369,C1509,William Morris,davidsnyder@brown-small.biz,Guinea-Bissau,REST002,D20250823,CH3,4,413.93,Confirmada
R0557,C1038,Victoria Vasquez,nelsonjoel@moyer-sloan.com,Uruguay,REST001,D20250826,CH2,4,797.49,Confirmada
R2044,C1999,Crystal Brown,thomas62@gmail.com,Morocco,REST004,D20250810,CH2,2,263.98,Confirmada
R1487,C1979,Bethany Bowen,brentolsen@duncan.biz,Jordan,REST003,D20250823,CH1,4,491.23,Confirmada
R2680,C1331,Derek Kramer,raymondjackson@butler.com,French Polynesia,REST003,D20250824,CH2,2,67.07,Confirmada
R0571,C1493,Linda Brown,qjohnson@arnold-wilson.com,Switzerland,REST001,D20250813,CH1,3,87.56,Confirmada
R0353,C1086,Courtney Garza,aprilhamilton@walker.com,Australia,REST004,D20250820,CH1,5,153.23,Confirmada
R0092,C1828,Ashley Murillo,ryan33@gmail.com,Cameroon,REST002,D20250824,CH1,2,583.13,Confirmada
R2563,C1264,Mr. Brandon White,jennifer72@price.com,Anguilla,REST004,D20250817,CH3,1,172.12,Confirmada
R2534,C1623,George Rice,chaneymichael@morse-wallace.com,Nicaragua,REST003,D20250827,CH1,2,440.46,Confirmada
R1171,C1501,Randy Davis,justin05@gmail.com,Holy See (Vatican City State),REST002,D20250827,CH2,1,54.05,Confirmada
R2249,C1575,Amy Davis,lopezjeremy@salas-smith.biz,Liberia,REST003,D20250814,CH2,4,0.0,No Show
R1286,C1968,Samantha Miller,lunadawn@holland.com,Australia,REST001,D20250810,CH1,5,826.63,Confirmada
R1703,C1782,Angel Reid,lorihenry@brock.com,India,REST002,D20250827,CH2,3,0.0,Cancelada
R1469,C1563,Jason Knapp,hdavid@yahoo.com,Armenia,REST002,D20250819,CH3,1,215.67,Confirmada
R1908,C1409,Amanda Castillo,steven47@dean.com,Martinique,REST003,D20250812,CH1,2,0.0,Cancelada
R1478,C1114,Larry Montoya,jknight@gmail.com,Pakistan,REST004,D20250818,CH1,2,0.0,Cancelada
R0698,C1861,Rebecca Smith,davidandrews@tate-hall.com,Congo,REST004,D20250819,CH3,3,311.48,Confirmada
R2507,C1307,Lisa Compton,pattersonjohn@hines-castillo.com,Dominican Republic,REST004,D20250823,CH3,5,1271.81,Confirmada
R0349,C1119,Elizabeth Jackson,joshua80@gmail.com,United Arab Emirates,REST001,D20250818,CH2,5,243.01,Confirmada
R1645,C1797,Charles Melton,smithkaren@fernandez.net,Ghana,REST004,D20250824,CH1,3,427.11,Confirmada
R2347,C1469,Kathleen Abbott,janicepham@roth.com,Benin,REST001,D20250827,CH3,5,290.59,Confirmada
R2432,C1340,Isabel Hodge,marcuselliott@williams.com,Cote d'Ivoire,REST001,D20250813,CH3,3,393.15,Confirmada
R2169,C1722,Clayton Juarez,williamgarza@yahoo.com,Liechtenstein,REST002,D20250822,CH3,3,220.4,Confirmada
R1138,C1074,Nathaniel Odonnell,mclaughlinmark@gmail.com,Cote d'Ivoire,REST001,D20250823,CH1,4,0.0,Cancelada
R1798,C1067,Mr. Randy Reynolds MD,stanleyanthony@sanchez.com,Guyana,REST002,D20250822,CH2,2,0.0,Cancelada
R1545,C1490,David Simmons,benjaminnichols@hotmail.com,Falkland Islands (Malvinas),REST002,D20250816,CH3,1,254.98,Confirmada
R2837,C1542,Steven Oneal,iwang@gmail.com,Georgia,REST003,D20250820,CH2,1,221.46,Confirmada
R2821,C1810,Kimberly Mcfarland,wsherman@santiago.com,Latvia,REST001,D20250817,CH3,2,192.15,Confirmada
R1340,C1861,Rebecca Smith,davidandrews@tate-hall.com,Congo,REST001,D20250815,CH2,4,1172.27,Confirmada
